property_id,status,year_built,garage,stories,beds,baths,type,lot_sqft,sqft,sold_price,sold_date,last_update_date,city,state,postal_code,tags,garage_1_or_more,central_air,community_outdoor_space,dishwasher,basement,fireplace,forced_air,single_story,two_or_more_stories,garage_2_or_more,hardwood_floors,laundry_room,washer_dryer,shopping,recreation_facilities,dining_room,community_security_features,view,central_heat,family_room,city_view,fenced_yard,big_lot,floor_plan,new_roof,rental_property,updated_kitchen,community_swimming_pool,farm,ensuite,corner_lot,ranch,big_yard,modern_kitchen,energy_efficient,open_floor_plan,state_avg_price,city_avg_price
9118590787,sold,1956,0,0,0,0,land,534481.0,0.0,453990.0,2024-01-08,2024-01-08 00:00:00,Little Rock,Arkansas,72223,"['city_view', 'river_view', 'view', 'water_view', 'garage_1_or_more']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269634.0,276945.1515151515
7047886314,sold,1981,2,2,3,2,single_family,11326.0,1546.0,259900.0,2024-01-10,2024-01-10 00:00:00,Little Rock,Arkansas,72223,"['community_outdoor_space', 'fireplace', 'hardwood_floors', 'swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'fenced_yard']",1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,269634.0,276945.1515151515
1508848016,sold,1940,2,1,3,1,single_family,5227.0,1291.0,415000.0,2024-01-12,2024-01-12 00:00:00,Sacramento,California,95820,"['central_air', 'central_heat', 'community_security_features', 'corner_lot', 'dishwasher', 'fireplace', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'shopping']",1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,490804.53846153844,506510.47222222225
6450953511,sold,1993,0,0,3,3,single_family,10019.0,1369.0,240000.0,2023-07-31,2023-08-01 00:00:00,Columbia,South Carolina,29205,"['carport', 'central_air', 'city_view', 'community_outdoor_space', 'dishwasher', 'family_room', 'view', 'washer_dryer', 'modern_kitchen', 'open_kitchen', 'big_yard', 'fenced_yard', 'big_bathroom', 'jack_and_jill_bathroom', 'front_porch']",0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,203069.24,188072.4090909091
8528183158,sold,1953,1,0,2,2,single_family,7405.0,978.0,212000.0,2024-01-05,2024-01-05 00:00:00,Des Moines,Iowa,50310,"['central_air', 'community_outdoor_space', 'dishwasher', 'family_room', 'forced_air', 'hardwood_floors', 'washer_dryer', 'basement', 'garage_1_or_more', 'fenced_yard', 'farm', 'ranch', 'new_roof', 'shopping']",1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,281314.75,219097.02702702704
2808394095,sold,1999,1,2,1,1,apartment,924.0,858.0,271500.0,2023-12-22,2023-12-22 00:00:00,Cave Creek,Arizona,85331,"['community_clubhouse', 'community_outdoor_space', 'community_security_features', 'hill_or_mountain_view', 'recreation_facilities', 'view', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'gated_community', 'clubhouse', 'security', 'shopping']",1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,538966.6842105263,271500.0
2870588874,sold,1993,2,2,4,3,single_family,6534.0,2573.0,560000.0,2023-12-21,2023-12-21 00:00:00,Carson City,Nevada,89701,"['community_outdoor_space', 'den_or_office', 'energy_efficient', 'family_room', 'fireplace', 'hill_or_mountain_view', 'laundry_room', 'view', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'fruit_trees', 'mountain_view', 'new_roof', 'views', 'groundscare']",1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,523797.34210526315,523797.34210526315
4447777041,sold,1920,0,3,7,3,multi_family,3600.0,3012.0,1220000.0,2024-01-16,2024-01-17 00:00:00,Boston,Massachusetts,02128,"['city_view', 'community_boat_facilities', 'community_outdoor_space', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'washer_dryer', 'basement', 'two_or_more_stories', 'private_backyard', 'rental_property']",0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1349702.7027027027,1349702.7027027027
5901286852,sold,2008,3,2,4,4,single_family,28750.0,5743.0,1862500.0,2024-01-10,2024-01-14 00:00:00,Raleigh,North Carolina,27615,"['central_air', 'city_view', 'community_golf', 'community_outdoor_space', 'community_tennis_court', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'golf_course_lot_or_frontage', 'golf_course_view', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'tennis_court', 'view', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'granite_kitchen', 'gourmet_kitchen', 'golf_course', 'views']",1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,535384.1666666666,535384.1666666666
8444081384,sold,1957,1,1,4,2,single_family,7449.0,1398.0,262500.0,2024-01-12,2024-01-16 00:00:00,Saint Paul,Minnesota,55106,"['central_air', 'community_outdoor_space', 'dishwasher', 'forced_air', 'hardwood_floors', 'washer_dryer', 'basement', 'single_story', 'garage_1_or_more', 'updated_kitchen', 'big_yard', 'fenced_yard', 'farm', 'ranch']",1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,390273.56097560975,374005.8378378378
5888211489,sold,1954,0,1,3,1,single_family,7754.0,864.0,120000.0,2024-01-12,2024-01-16 00:00:00,Ampthill,Virginia,23234,"['central_air', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'hardwood_floors', 'single_story']",0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408832.8157894737,120000.0
8261736041,sold,1940,2,2,4,4,single_family,30056.0,4483.0,375000.0,2024-01-04,2024-01-05 00:00:00,Montgomery,Alabama,36111,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'dishwasher', 'energy_efficient', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'tennis_court', 'new_roof', 'tennis']",1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,186949.1081081081,186949.1081081081
9078473372,sold,1956,0,0,0,0,land,19800.0,0.0,74000.0,2024-01-05,2024-01-05 00:00:00,Lincoln,Nebraska,68516,"['city_view', 'view']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326655.55555555556,326655.55555555556
3849581015,sold,1917,1,0,3,2,single_family,5663.0,1167.0,225000.0,2024-01-11,2024-01-12 00:00:00,Hartford,Connecticut,06112,"['community_outdoor_space', 'community_security_features', 'dishwasher', 'energy_efficient', 'recreation_facilities', 'basement', 'garage_1_or_more', 'updated_kitchen', 'shopping']",1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,301497.22222222225,301497.22222222225
3658033366,sold,2020,1,2,2,3,townhomes,2526.0,1517.0,190000.0,2023-12-22,2023-12-22 00:00:00,Frankfort,Kentucky,40601,"['city_view', 'community_outdoor_space', 'dining_room', 'dishwasher', 'laundry_room', 'view', 'two_or_more_stories', 'garage_1_or_more', 'ensuite']",1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,282115.85365853657,282115.85365853657
3900826424,sold,2000,2,0,2,2,single_family,9148.0,2274.0,519000.0,2023-12-29,2023-12-29 00:00:00,Loudonville,New York,12211,"['central_air', 'community_outdoor_space', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'washer_dryer', 'basement', 'garage_1_or_more', 'garage_2_or_more', 'high_ceiling', 'open_floor_plan', 'floor_plan', 'ensuite', 'farm', 'ranch', 'new_roof']",1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,265458.5294117647,462666.6666666667
1172603470,sold,1956,0,0,0,0,land,61420.0,0.0,350000.0,2023-12-15,2023-12-15 00:00:00,Carson City,Nevada,89703,"['cul_de_sac', 'hill_or_mountain_view', 'lake_view', 'view', 'water_view', 'big_lot', 'lake']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,523797.34210526315,523797.34210526315
5688989441,sold,2014,2,2,5,3,single_family,6970.0,3240.0,641450.0,2024-01-12,2024-01-12 00:00:00,Raleigh,North Carolina,27603,"['city_view', 'community_outdoor_space', 'community_security_features', 'community_tennis_court', 'corner_lot', 'dishwasher', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'tennis_court', 'view', 'washer_dryer', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard', 'floor_plan', 'master_suite', 'shopping']",1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,535384.1666666666,535384.1666666666
6397963513,sold,1947,0,1,2,1,single_family,6970.0,676.0,487000.0,2024-01-11,2024-01-11 00:00:00,Raleigh,North Carolina,27604,"['city_view', 'hardwood_floors', 'view', 'single_story', 'big_lot', 'park']",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,535384.1666666666,535384.1666666666
7628594401,sold,1930,1,0,1,1,condos,0.0,925.0,165000.0,2024-01-10,2024-01-10 00:00:00,Des Moines,Iowa,50309,"['community_gym', 'community_spa_or_hot_tub', 'dishwasher', 'forced_air', 'laundry_room', 'recreation_facilities', 'washer_dryer', 'garage_1_or_more', 'modern_kitchen', 'large_kitchen', 'open_floor_plan', 'floor_plan', 'rental_property', 'views', 'hoa']",1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,281314.75,219097.02702702704
2678310428,sold,1989,2,1,3,2,mobile,6098.0,1620.0,358000.0,2023-12-22,2023-12-26 00:00:00,Carson City,Nevada,89701,"['community_outdoor_space', 'energy_efficient', 'family_room', 'fireplace', 'forced_air', 'hill_or_mountain_view', 'laundry_room', 'rv_or_boat_parking', 'view', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'no_hoa', 'master_suite']",1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,523797.34210526315,523797.34210526315
9253189461,sold,1915,3,0,9,3,multi_family,6534.0,5304.0,440000.0,2023-12-28,2024-01-02 00:00:00,Hartford,Connecticut,06106,"['community_outdoor_space', 'community_park', 'disability_features', 'energy_efficient', 'laundry_room', 'recreation_facilities', 'basement', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'new_roof']",1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,301497.22222222225,301497.22222222225
3980271023,sold,1925,0,0,4,2,single_family,3049.0,2006.0,7590.0,2023-12-28,2023-12-28 00:00:00,Charleston,West Virginia,25387,['big_lot'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40953.17647058824,38803.375
5664744294,sold,1996,2,1,3,2,single_family,21797.0,1568.0,355000.0,2024-01-16,2024-01-16 00:00:00,Dover,Delaware,19904,"['central_air', 'central_heat', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard', 'no_hoa', 'farm', 'ranch', 'shopping']",1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,319318.85,319318.85
7012948010,sold,1986,0,1,3,2,single_family,6970.0,1650.0,147000.0,2024-01-10,2024-01-10 00:00:00,Montgomery,Alabama,36111,"['carport', 'central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'single_story', 'updated_kitchen', 'master_suite', 'shopping']",0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,186949.1081081081,186949.1081081081
3198664898,sold,1972,2,2,3,3,condos,871.0,1296.0,190000.0,2023-10-13,2023-10-13 00:00:00,Columbus,Ohio,43228,"['carport', 'central_air', 'dishwasher', 'recreation_facilities', 'washer_dryer', 'community_swimming_pool', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'park', 'shopping']",1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,382288.5714285714,409500.0
3307949797,sold,1940,2,0,4,1,single_family,6098.0,1584.0,235000.0,2024-01-16,2024-01-16 00:00:00,Albany,New York,12205,"['dining_room', 'dishwasher', 'hardwood_floors', 'laundry_room', 'swimming_pool', 'basement', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard', 'shopping']",1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265458.5294117647,245606.55172413794
7316882740,sold,1946,1,2,3,2,single_family,9583.0,1636.0,335000.0,2024-01-04,2024-01-05 00:00:00,Des Moines,Iowa,50312,"['central_air', 'community_outdoor_space', 'dishwasher', 'forced_air', 'hardwood_floors', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'new_roof']",1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,281314.75,219097.02702702704
7073750039,sold,1908,2,1,3,2,single_family,7275.0,1662.0,224325.0,2024-01-12,2024-01-12 00:00:00,Saint Paul,Minnesota,55106,"['dishwasher', 'fireplace', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen']",1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,390273.56097560975,374005.8378378378
5625599402,sold,2002,0,2,3,3,condos,0.0,1640.0,375000.0,2024-01-12,2024-01-12 00:00:00,Annapolis,Maryland,21401,"['central_air', 'central_heat', 'dining_room', 'dishwasher', 'hardwood_floors', 'recreation_facilities', 'washer_dryer', 'two_or_more_stories', 'private_bathroom']",0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817187.2777777778,817187.2777777778
9003758152,sold,1987,0,1,2,2,condos,0.0,1103.0,343000.0,2023-12-06,2023-12-06 00:00:00,Annapolis,Maryland,21403,"['central_air', 'recreation_facilities', 'community_swimming_pool', 'single_story']",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,817187.2777777778,817187.2777777778
8825774453,sold,1960,2,0,3,1,single_family,8146.0,1005.0,185000.0,2024-01-10,2024-01-10 00:00:00,Des Moines,Iowa,50317,"['central_air', 'forced_air', 'basement', 'garage_1_or_more', 'garage_2_or_more', 'single_story', 'big_lot', 'farm', 'ranch', 'playground', 'shopping']",1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,281314.75,219097.02702702704
9716883447,sold,1956,0,0,0,0,land,0.0,0.0,366600.0,2023-09-26,2023-12-06 00:00:00,Canal Winchester,Ohio,43110,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382288.5714285714,352633.3333333333
1681893046,sold,2014,2,2,4,3,single_family,3620.0,1932.0,452000.0,2023-12-22,2023-12-22 00:00:00,Tumwater,Washington,98501,"['community_security_features', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'kitchen_island', 'open_floor_plan', 'floor_plan']",1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,464482.22580645164,452000.0
1620284404,sold,1961,4,1,3,1,single_family,21344.0,1084.0,399950.0,2023-12-28,2023-12-28 00:00:00,Olympia,Washington,98513,"['carport', 'community_security_features', 'dishwasher', 'recreation_facilities', 'rv_or_boat_parking', 'view', 'washer_dryer', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'modern_kitchen', 'large_kitchen', 'open_kitchen', 'outbuilding', 'shopping']",1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,464482.22580645164,464898.3
4356156048,sold,1950,1,1,3,1,single_family,12197.0,1822.0,261000.0,2023-12-05,2023-12-06 00:00:00,Indianapolis,Indiana,46220,"['basement', 'central_air', 'forced_air', 'garage_1_or_more', 'single_story']",1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234594.10344827586,237793.89285714287
7474045814,sold,1968,2,1,5,2,single_family,16553.0,2264.0,195000.0,2024-01-10,2024-01-16 00:00:00,Montgomery,Alabama,36116,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'community_security_features', 'corner_lot', 'dishwasher', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'swimming_pool', 'big_lot']",1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,186949.1081081081,186949.1081081081
8119188644,sold,1935,1,2,3,1,single_family,7100.0,1252.0,262500.0,2024-01-10,2024-01-10 00:00:00,Lincoln,Nebraska,68506,"['central_air', 'fireplace', 'forced_air', 'basement', 'two_or_more_stories', 'garage_1_or_more']",1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326655.55555555556,326655.55555555556
3562000743,sold,1972,0,2,4,5,single_family,0.0,3656.0,415000.0,2023-12-27,2023-12-31 00:00:00,Frankfort,Kentucky,40601,"['city_view', 'community_outdoor_space', 'dining_room', 'family_room', 'fireplace', 'view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'vaulted_ceiling', 'coffer_ceiling', 'corner_lot', 'big_lot', 'ensuite']",1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,282115.85365853657,282115.85365853657
7970583438,sold,1995,2,1,2,2,townhomes,6970.0,1109.0,170000.0,2024-01-08,2024-01-10 00:00:00,Lincoln,Nebraska,68522,"['central_air', 'community_outdoor_space', 'forced_air', 'single_story', 'garage_1_or_more', 'garage_2_or_more']",1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326655.55555555556,326655.55555555556
9438857823,sold,1945,0,1,3,3,single_family,313632.0,3092.0,170000.0,2024-01-08,2024-01-09 00:00:00,Montgomery,Alabama,36116,"['carport', 'central_air', 'city_view', 'community_outdoor_space', 'fireplace', 'hardwood_floors', 'laundry_room', 'single_story', 'wooded_land', 'front_porch', 'large_porch', 'big_lot']",0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,186949.1081081081,186949.1081081081
7287321156,sold,1926,2,1,3,1,single_family,5358.0,1348.0,203000.0,2024-01-11,2024-01-11 00:00:00,Saint Paul,Minnesota,55130,"['community_outdoor_space', 'hardwood_floors', 'washer_dryer', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'high_ceiling', 'front_porch']",1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390273.56097560975,374005.8378378378
4409317886,sold,2006,0,1,2,3,condos,0.0,1840.0,2100000.0,2024-01-10,2024-01-13 00:00:00,Boston,Massachusetts,02210,"['central_air', 'community_security_features', 'forced_air', 'ocean_view', 'recreation_facilities', 'view', 'water_view', 'basement', 'single_story', 'waterfront', 'community_swimming_pool', 'garage_1_or_more', 'ensuite', 'views']",1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1349702.7027027027,1349702.7027027027
4984217380,sold,1910,0,0,5,2,multi_family,1307.0,1560.0,118000.0,2023-12-27,2023-12-28 00:00:00,Albany,New York,12206,"['community_outdoor_space', 'basement', 'rental_property']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,265458.5294117647,245606.55172413794
3489075728,sold,1984,1,2,2,2,condos,0.0,1445.0,325000.0,2024-01-11,2024-01-15 00:00:00,North Providence,Rhode Island,02904,"['central_heat', 'cul_de_sac', 'fireplace', 'forced_air', 'pets_allowed', 'swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'big_bathroom', 'open_floor_plan', 'floor_plan', 'golf_course']",1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,593717.6764705882,325000.0
6312087495,sold,1961,0,1,2,1,condos,1002.0,840.0,305000.0,2024-01-08,2024-01-10 00:00:00,Atlanta,Georgia,30307,"['central_air', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'tennis_court', 'single_story', 'community_swimming_pool', 'playground', 'tennis', 'trails', 'hoa', 'shopping']",0,1,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,548372.0588235294,530643.1034482758
9104883568,sold,1980,0,1,3,2,single_family,43560.0,985.0,250000.0,2023-12-05,2023-12-05 00:00:00,Dover,Delaware,19904,"['central_air', 'disability_features', 'forced_air', 'single_story', 'big_lot', 'maintenance']",0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,319318.85,319318.85
9025673962,sold,2021,2,2,4,3,single_family,27831.0,2770.0,585000.0,2023-11-30,2023-11-30 00:00:00,Dover,Delaware,19901,"['central_air', 'dining_room', 'dishwasher', 'fireplace', 'forced_air', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'big_bathroom', 'well_water']",1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319318.85,319318.85
6859676372,sold,1910,1,3,3,3,single_family,0.0,2379.0,699000.0,2024-01-10,2024-01-12 00:00:00,Richmond,Virginia,23235,"['central_air', 'community_outdoor_space', 'community_security_features', 'dining_room', 'dishwasher', 'fireplace', 'laundry_room', 'river_view', 'washer_dryer', 'water_view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'waterfront', 'wooded_land', 'screen_porch', 'rental_property', 'ensuite']",1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,408832.8157894737,454472.7916666667
2871361125,sold,2007,2,1,3,2,single_family,3920.0,1615.0,490000.0,2023-12-19,2023-12-20 00:00:00,Carson City,Nevada,89701,"['community_outdoor_space', 'community_security_features', 'energy_efficient', 'fireplace', 'forced_air', 'hill_or_mountain_view', 'laundry_room', 'recreation_facilities', 'view', 'washer_dryer', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'open_floor_plan', 'floor_plan', 'gated_community', 'mountain_view', 'views', 'security']",1,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,523797.34210526315,523797.34210526315
1569787248,sold,1937,1,2,4,4,single_family,10019.0,3778.0,1450000.0,2024-01-16,2024-01-16 00:00:00,Denver,Colorado,80220,"['community_outdoor_space', 'community_security_features', 'den_or_office', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'big_yard', 'fenced_yard', 'tennis_court', 'library', 'golf_course', 'tennis', 'greenbelt', 'groundscare']",1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,660956.1052631579,660956.1052631579
8983959666,sold,1978,0,0,2,1,condos,0.0,1290.0,235000.0,2024-01-02,2024-01-10 00:00:00,Madison,Wisconsin,53704,"['central_air', 'community_clubhouse', 'community_outdoor_space', 'dishwasher', 'hardwood_floors', 'recreation_facilities', 'washer_dryer', 'community_swimming_pool', 'solar_system', 'clubhouse', 'golf_course']",0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,418597.22222222225,414290.32258064515
3961078758,sold,1900,0,6,7,3,multi_family,4540.0,3601.0,891000.0,2024-01-12,2024-01-16 00:00:00,Boston,Massachusetts,02119,"['city_view', 'community_outdoor_space', 'dining_room', 'dishwasher', 'fireplace', 'hardwood_floors', 'view', 'basement', 'two_or_more_stories', 'big_yard', 'shopping']",0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1349702.7027027027,1349702.7027027027
4331467132,sold,1953,0,0,3,1,single_family,6098.0,1020.0,283500.0,2024-01-05,2024-01-09 00:00:00,Albany,New York,12203,"['central_air', 'community_outdoor_space', 'dishwasher', 'forced_air', 'hardwood_floors', 'laundry_room', 'washer_dryer', 'basement', 'private_backyard', 'farm', 'ranch']",0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,265458.5294117647,245606.55172413794
